 r Theta rho m1 m2 m3
        6144          96          64
   200.00000000000000     
  0.901766E+01  0.192798E+01  0.100036E-07  0.116753E-11 -0.744665E-15 -0.999344E-17
  0.922740E+01  0.192798E+01  0.100015E-07  0.556586E-12 -0.210770E-16  0.000000E+00
  0.944202E+01  0.192798E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.966163E+01  0.192798E+01  0.100056E-07  0.421788E-11 -0.148544E-13 -0.279652E-15
  0.988635E+01  0.192798E+01  0.100098E-07  0.357573E-11 -0.698372E-14 -0.663587E-16
  0.111279E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.200968E+01  0.100000E-07  0.248334E-13 -0.122303E-22  0.000000E+00
  0.116516E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.119226E+01  0.200968E+01  0.100001E-07  0.229573E-12 -0.355346E-17  0.136181E-41
  0.121999E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.124837E+01  0.200968E+01  0.100002E-07  0.716759E-12 -0.234539E-16 -0.110177E-19
  0.127740E+01  0.200968E+01  0.100008E-07  0.401075E-12 -0.896430E-17 -0.952276E-19
  0.130711E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.133751E+01  0.200968E+01  0.100008E-07  0.111814E-11  0.407677E-15 -0.202696E-19
  0.136862E+01  0.200968E+01  0.100021E-07  0.663888E-12  0.587325E-15 -0.291148E-20
  0.140045E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.143303E+01  0.200968E+01  0.100009E-07  0.117237E-11  0.115483E-13  0.221233E-14
  0.146636E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.150046E+01  0.200968E+01  0.100131E-07  0.494834E-11  0.206125E-12  0.475662E-16
  0.153536E+01  0.200968E+01  0.100328E-07  0.580714E-11  0.168480E-12  0.243367E-16
  0.157107E+01  0.200968E+01  0.100317E-07  0.468790E-11  0.665538E-13  0.172792E-16
  0.160761E+01  0.200968E+01  0.100194E-07  0.255355E-11  0.206038E-13  0.240481E-16
  0.164501E+01  0.200968E+01  0.100037E-07  0.618096E-12  0.138840E-14  0.146803E-16
  0.168327E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.172242E+01  0.200968E+01  0.100075E-07  0.402473E-11  0.866381E-13  0.247818E-16
  0.176248E+01  0.200968E+01  0.100174E-07  0.421397E-11  0.105945E-12  0.478771E-17
  0.180347E+01  0.200968E+01  0.100154E-07  0.277423E-11  0.621301E-13  0.514712E-20
  0.184542E+01  0.200968E+01  0.100044E-07  0.945688E-12  0.143138E-13 -0.156506E-22
  0.188834E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.193226E+01  0.200968E+01  0.100143E-07  0.525837E-11  0.640794E-13  0.103611E-18
  0.197720E+01  0.200968E+01  0.100303E-07  0.501150E-11  0.571321E-13  0.253804E-19
  0.202319E+01  0.200968E+01  0.100234E-07  0.320346E-11  0.284374E-13  0.176389E-21
  0.207025E+01  0.200968E+01  0.100084E-07  0.142550E-11  0.785899E-14  0.119767E-21
  0.211840E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.216767E+01  0.200968E+01  0.100112E-07  0.686151E-11  0.188966E-13  0.781941E-18
  0.221809E+01  0.200968E+01  0.100423E-07  0.829090E-11  0.763129E-14  0.124857E-17
  0.226968E+01  0.200968E+01  0.100525E-07  0.716734E-11 -0.697387E-14  0.195989E-17
  0.232247E+01  0.200968E+01  0.100442E-07  0.529343E-11 -0.830849E-14  0.398152E-17
  0.237649E+01  0.200968E+01  0.100267E-07  0.350479E-11 -0.117895E-14  0.861529E-17
  0.243176E+01  0.200968E+01  0.100121E-07  0.204234E-11  0.285954E-14  0.165724E-16
  0.248832E+01  0.200968E+01  0.100037E-07  0.100640E-11  0.277609E-14  0.150214E-16
  0.254620E+01  0.200968E+01  0.100011E-07  0.568087E-12  0.667073E-15  0.103369E-16
  0.260542E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.266602E+01  0.200968E+01  0.100000E-07  0.694522E-11  0.239965E-14  0.161987E-14
  0.272803E+01  0.200968E+01  0.100165E-07  0.812096E-11  0.117810E-13  0.132002E-14
  0.279148E+01  0.200968E+01  0.100325E-07  0.821730E-11  0.898718E-14  0.502834E-15
  0.285640E+01  0.200968E+01  0.100438E-07  0.766286E-11 -0.360608E-14  0.157770E-16
  0.292284E+01  0.200968E+01  0.100358E-07  0.608261E-11  0.129399E-14  0.672095E-16
  0.299082E+01  0.200968E+01  0.100115E-07  0.532764E-11  0.199396E-13  0.109575E-14
  0.306038E+01  0.200968E+01  0.100042E-07  0.600961E-11  0.326733E-13  0.384598E-14
  0.313156E+01  0.200968E+01  0.100272E-07  0.656955E-11  0.332349E-13  0.234407E-14
  0.320440E+01  0.200968E+01  0.100469E-07  0.615034E-11  0.686486E-14  0.405283E-15
  0.327893E+01  0.200968E+01  0.100401E-07  0.420917E-11 -0.712959E-14  0.241905E-16
  0.335520E+01  0.200968E+01  0.100168E-07  0.201720E-11 -0.319837E-14  0.831160E-16
  0.343323E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.351309E+01  0.200968E+01  0.100080E-07  0.539958E-11 -0.198225E-14  0.294279E-14
  0.359480E+01  0.200968E+01  0.100408E-07  0.681888E-11  0.664395E-14  0.286842E-14
  0.367841E+01  0.200968E+01  0.100420E-07  0.563275E-11  0.234734E-13  0.984665E-15
  0.376396E+01  0.200968E+01  0.100271E-07  0.399179E-11  0.306843E-13  0.600353E-16
  0.385151E+01  0.200968E+01  0.100170E-07  0.280758E-11  0.298157E-13  0.000000E+00
  0.394109E+01  0.200968E+01  0.100057E-07  0.105224E-11  0.240836E-13  0.000000E+00
  0.403275E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.412655E+01  0.200968E+01  0.100199E-07  0.729709E-11  0.130731E-12  0.162881E-12
  0.422253E+01  0.200968E+01  0.100355E-07  0.789984E-11  0.119451E-12  0.109713E-12
  0.432074E+01  0.200968E+01  0.100319E-07  0.710130E-11  0.650230E-13  0.251618E-13
  0.442124E+01  0.200968E+01  0.100283E-07  0.631463E-11  0.309733E-13  0.867674E-15
  0.452407E+01  0.200968E+01  0.100282E-07  0.558747E-11  0.129546E-13  0.157864E-15
  0.462929E+01  0.200968E+01  0.100287E-07  0.472875E-11 -0.309097E-14  0.449882E-16
  0.473697E+01  0.200968E+01  0.100221E-07  0.304416E-11 -0.110077E-13  0.664553E-17
  0.484714E+01  0.200968E+01  0.100076E-07  0.131271E-11 -0.635179E-14  0.234594E-18
  0.495988E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.507524E+01  0.200968E+01  0.100369E-07  0.104094E-10  0.816867E-13 -0.922810E-15
  0.519328E+01  0.200968E+01  0.101005E-07  0.126098E-10  0.451604E-13 -0.543991E-14
  0.531407E+01  0.200968E+01  0.101084E-07  0.106690E-10  0.310702E-14 -0.889795E-14
  0.543767E+01  0.200968E+01  0.100830E-07  0.799847E-11 -0.579895E-14 -0.264306E-14
  0.556415E+01  0.200968E+01  0.100496E-07  0.573566E-11  0.542618E-14 -0.166630E-15
  0.569356E+01  0.200968E+01  0.100273E-07  0.396753E-11  0.186786E-13 -0.117529E-18
  0.582599E+01  0.200968E+01  0.100147E-07  0.270709E-11  0.161508E-13 -0.246536E-18
  0.596149E+01  0.200968E+01  0.100089E-07  0.166790E-11  0.337021E-14 -0.437803E-18
  0.610015E+01  0.200968E+01  0.100003E-07  0.888746E-13 -0.186342E-15 -0.359254E-19
  0.624203E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.638722E+01  0.200968E+01  0.100590E-07  0.108426E-10  0.833341E-13 -0.874310E-15
  0.653577E+01  0.200968E+01  0.100873E-07  0.105445E-10  0.276772E-13 -0.500639E-16
  0.668779E+01  0.200968E+01  0.100932E-07  0.867740E-11 -0.517659E-13 -0.832176E-17
  0.684334E+01  0.200968E+01  0.100772E-07  0.611188E-11 -0.712166E-13 -0.638714E-18
  0.700251E+01  0.200968E+01  0.100411E-07  0.351370E-11 -0.453708E-13 -0.203247E-19
  0.716538E+01  0.200968E+01  0.100129E-07  0.141708E-11 -0.119156E-13  0.201108E-22
  0.733204E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.750257E+01  0.200968E+01  0.100204E-07  0.822592E-11  0.126655E-14 -0.244072E-16
  0.767707E+01  0.200968E+01  0.100860E-07  0.114930E-10 -0.106006E-13 -0.132323E-16
  0.785563E+01  0.200968E+01  0.100915E-07  0.996445E-11 -0.181096E-13 -0.196900E-17
  0.803834E+01  0.200968E+01  0.100653E-07  0.755924E-11 -0.957751E-14 -0.328050E-16
  0.822530E+01  0.200968E+01  0.100397E-07  0.569009E-11  0.155541E-14 -0.203858E-15
  0.841662E+01  0.200968E+01  0.100256E-07  0.420614E-11  0.203817E-14 -0.427859E-16
  0.861238E+01  0.200968E+01  0.100158E-07  0.294950E-11  0.486303E-16 -0.936177E-17
  0.881269E+01  0.200968E+01  0.100088E-07  0.187673E-11 -0.675443E-15 -0.245104E-16
  0.901766E+01  0.200968E+01  0.100038E-07  0.964907E-12 -0.806073E-16 -0.305655E-17
  0.922740E+01  0.200968E+01  0.100005E-07  0.246097E-12  0.575451E-16  0.000000E+00
  0.944202E+01  0.200968E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.966163E+01  0.200968E+01  0.100061E-07  0.825453E-11 -0.131480E-13 -0.309868E-15
  0.988635E+01  0.200968E+01  0.100055E-07  0.844142E-11 -0.656044E-14 -0.319843E-16
  0.111279E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.211589E+01  0.100000E-07  0.253402E-13 -0.808987E-20  0.144817E-41
  0.116516E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.119226E+01  0.211589E+01  0.100000E-07  0.461072E-12 -0.742138E-16  0.311373E-35
  0.121999E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.124837E+01  0.211589E+01  0.100001E-07  0.510964E-12  0.427881E-16 -0.102535E-21
  0.127740E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.130711E+01  0.211589E+01  0.100001E-07  0.767834E-12 -0.951706E-17 -0.406044E-20
  0.133751E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.136862E+01  0.211589E+01  0.100010E-07  0.974715E-12 -0.109366E-15 -0.182522E-20
  0.140045E+01  0.211589E+01  0.100009E-07  0.320106E-12 -0.152345E-16 -0.187439E-21
  0.143303E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.146636E+01  0.211589E+01  0.100017E-07  0.170057E-11 -0.285557E-15  0.935292E-17
  0.150046E+01  0.211589E+01  0.100045E-07  0.143176E-11  0.118793E-14  0.917284E-18
  0.153536E+01  0.211589E+01  0.100014E-07  0.427941E-12  0.293896E-15 -0.112604E-23
  0.157107E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.160761E+01  0.211589E+01  0.100065E-07  0.195547E-11  0.175107E-14  0.230305E-20
  0.164501E+01  0.211589E+01  0.100053E-07  0.910655E-12  0.300144E-15  0.431189E-21
  0.168327E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.172242E+01  0.211589E+01  0.100045E-07  0.264711E-11  0.632305E-14  0.907260E-18
  0.176248E+01  0.211589E+01  0.100120E-07  0.213999E-11  0.377969E-14  0.120862E-18
  0.180347E+01  0.211589E+01  0.100042E-07  0.711539E-12  0.970055E-15  0.427722E-20
  0.184542E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.188834E+01  0.211589E+01  0.100046E-07  0.288005E-11  0.262160E-14  0.132832E-18
  0.193226E+01  0.211589E+01  0.100116E-07  0.284589E-11  0.114498E-13  0.510536E-19
  0.197720E+01  0.211589E+01  0.100104E-07  0.188573E-11  0.965677E-14  0.278439E-20
  0.202319E+01  0.211589E+01  0.100039E-07  0.786999E-12  0.185861E-14  0.293711E-22
  0.207025E+01  0.211589E+01  0.100000E-07  0.185112E-13 -0.412395E-17  0.100269E-23
  0.211840E+01  0.211589E+01  0.100000E-07  0.159423E-13 -0.139414E-16  0.200871E-23
  0.216767E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.221809E+01  0.211589E+01  0.100012E-07  0.554380E-11  0.197291E-13  0.521480E-18
  0.226968E+01  0.211589E+01  0.100288E-07  0.652724E-11  0.109475E-13  0.532080E-18
  0.232247E+01  0.211589E+01  0.100477E-07  0.589291E-11 -0.131602E-13  0.289726E-18
  0.237649E+01  0.211589E+01  0.100390E-07  0.384093E-11 -0.200914E-13  0.527728E-19
  0.243176E+01  0.211589E+01  0.100168E-07  0.172691E-11 -0.107869E-13  0.250737E-22
  0.248832E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.254620E+01  0.211589E+01  0.100001E-07  0.447753E-11  0.342667E-14  0.186088E-15
  0.260542E+01  0.211589E+01  0.100306E-07  0.627493E-11 -0.152149E-14  0.241163E-15
  0.266602E+01  0.211589E+01  0.100381E-07  0.528452E-11 -0.437412E-14  0.171879E-15
  0.272803E+01  0.211589E+01  0.100233E-07  0.311244E-11 -0.530381E-15  0.462872E-16
  0.279148E+01  0.211589E+01  0.100017E-07  0.179264E-11  0.524727E-14  0.256580E-18
  0.285640E+01  0.211589E+01  0.100065E-07  0.430596E-11  0.126499E-13  0.193063E-21
  0.292284E+01  0.211589E+01  0.100322E-07  0.538655E-11 -0.349047E-14  0.149517E-20
  0.299082E+01  0.211589E+01  0.100352E-07  0.394611E-11 -0.168402E-13  0.640317E-20
  0.306038E+01  0.211589E+01  0.100166E-07  0.180008E-11 -0.889301E-14  0.113103E-19
  0.313156E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.320440E+01  0.211589E+01  0.100073E-07  0.415434E-11  0.170947E-13  0.287103E-16
  0.327893E+01  0.211589E+01  0.100221E-07  0.464276E-11  0.121825E-13  0.296728E-16
  0.335520E+01  0.211589E+01  0.100148E-07  0.332344E-11  0.381814E-14  0.845523E-16
  0.343323E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.351309E+01  0.211589E+01  0.100309E-07  0.697607E-11 -0.510267E-14  0.523518E-15
  0.359480E+01  0.211589E+01  0.100653E-07  0.727573E-11 -0.105676E-14  0.377126E-15
  0.367841E+01  0.211589E+01  0.100565E-07  0.511847E-11  0.268566E-14  0.982917E-16
  0.376396E+01  0.211589E+01  0.100267E-07  0.271874E-11  0.487791E-14  0.434834E-17
  0.385151E+01  0.211589E+01  0.100067E-07  0.923983E-12  0.307032E-14  0.224083E-22
  0.394109E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.403275E+01  0.211589E+01  0.100126E-07  0.468024E-11 -0.121083E-13  0.359805E-19
  0.412655E+01  0.211589E+01  0.100331E-07  0.524714E-11 -0.459225E-14  0.748764E-17
  0.422253E+01  0.211589E+01  0.100281E-07  0.389277E-11  0.592268E-14  0.284216E-15
  0.432074E+01  0.211589E+01  0.100142E-07  0.241075E-11  0.721006E-14  0.768277E-15
  0.442124E+01  0.211589E+01  0.100062E-07  0.118146E-11  0.452328E-14  0.174770E-15
  0.452407E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.462929E+01  0.211589E+01  0.100030E-07  0.567777E-11 -0.141285E-13  0.160710E-15
  0.473697E+01  0.211589E+01  0.100247E-07  0.698763E-11 -0.285422E-13  0.694977E-16
  0.484714E+01  0.211589E+01  0.100160E-07  0.660391E-11 -0.178383E-13  0.486196E-17
  0.495988E+01  0.211589E+01  0.100002E-07  0.695312E-11  0.259305E-13 -0.174090E-16
  0.507524E+01  0.211589E+01  0.100049E-07  0.850273E-11  0.759028E-13 -0.632233E-16
  0.519328E+01  0.211589E+01  0.100393E-07  0.914529E-11  0.105574E-12 -0.156484E-16
  0.531407E+01  0.211589E+01  0.100702E-07  0.908076E-11  0.711244E-13 -0.497495E-18
  0.543767E+01  0.211589E+01  0.100810E-07  0.771407E-11  0.123951E-13  0.100207E-19
  0.556415E+01  0.211589E+01  0.100612E-07  0.499000E-11 -0.511657E-14 -0.821639E-22
  0.569356E+01  0.211589E+01  0.100262E-07  0.244617E-11 -0.138718E-14 -0.607766E-20
  0.582599E+01  0.211589E+01  0.100037E-07  0.618414E-12  0.117208E-14 -0.114850E-20
  0.596149E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.610015E+01  0.211589E+01  0.100220E-07  0.616408E-11 -0.105916E-13 -0.643659E-17
  0.624203E+01  0.211589E+01  0.100328E-07  0.672490E-11  0.639072E-14 -0.617946E-17
  0.638722E+01  0.211589E+01  0.100164E-07  0.634607E-11  0.252608E-13 -0.561806E-17
  0.653577E+01  0.211589E+01  0.100121E-07  0.776620E-11  0.168198E-13 -0.673972E-17
  0.668779E+01  0.211589E+01  0.100569E-07  0.936414E-11 -0.206450E-13 -0.623214E-17
  0.684334E+01  0.211589E+01  0.100898E-07  0.848808E-11 -0.511552E-13 -0.258472E-17
  0.700251E+01  0.211589E+01  0.100757E-07  0.568561E-11 -0.536530E-13 -0.324265E-18
  0.716538E+01  0.211589E+01  0.100344E-07  0.284877E-11 -0.325097E-13  0.148292E-21
  0.733204E+01  0.211589E+01  0.100069E-07  0.884585E-12 -0.707782E-14  0.401816E-22
  0.750257E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.767707E+01  0.211589E+01  0.100356E-07  0.817808E-11  0.375001E-13 -0.854073E-18
  0.785563E+01  0.211589E+01  0.100788E-07  0.982124E-11  0.443500E-14 -0.395135E-18
  0.803834E+01  0.211589E+01  0.100720E-07  0.808700E-11 -0.169705E-13 -0.899805E-18
  0.822530E+01  0.211589E+01  0.100440E-07  0.598744E-11 -0.124828E-13 -0.231174E-18
  0.841662E+01  0.211589E+01  0.100257E-07  0.445532E-11 -0.416360E-14 -0.188921E-18
  0.861238E+01  0.211589E+01  0.100166E-07  0.322483E-11 -0.239493E-14 -0.171016E-18
  0.881269E+01  0.211589E+01  0.100104E-07  0.212619E-11 -0.201880E-14 -0.487935E-19
  0.901766E+01  0.211589E+01  0.100051E-07  0.112617E-11 -0.133890E-14 -0.595497E-20
  0.922740E+01  0.211589E+01  0.100009E-07  0.318708E-12 -0.225476E-15  0.000000E+00
  0.944202E+01  0.211589E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.966163E+01  0.211589E+01  0.100071E-07  0.852377E-11 -0.790224E-14 -0.499523E-16
  0.988635E+01  0.211589E+01  0.100094E-07  0.908353E-11 -0.135593E-13 -0.599264E-17
  0.111279E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.225396E+01  0.100000E-07  0.293777E-12  0.166999E-18  0.818628E-39
  0.116516E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.119226E+01  0.225396E+01  0.100005E-07  0.641314E-12 -0.249235E-17  0.660963E-34
  0.121999E+01  0.225396E+01  0.100001E-07  0.466355E-12 -0.872531E-17 -0.479303E-32
  0.124837E+01  0.225396E+01  0.100003E-07  0.607126E-12  0.119662E-16 -0.393473E-31
  0.127740E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.130711E+01  0.225396E+01  0.100004E-07  0.707097E-12  0.463231E-16 -0.880925E-22
  0.133751E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.136862E+01  0.225396E+01  0.100007E-07  0.925526E-12  0.649863E-17 -0.196248E-21
  0.140045E+01  0.225396E+01  0.100001E-07  0.275060E-13  0.303674E-17 -0.171997E-23
  0.143303E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.146636E+01  0.225396E+01  0.100036E-07  0.113371E-11  0.497685E-15  0.210937E-19
  0.150046E+01  0.225396E+01  0.100009E-07  0.308347E-12  0.681457E-16  0.958546E-21
  0.153536E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.157107E+01  0.225396E+01  0.100026E-07  0.201937E-11  0.137941E-15  0.413893E-23
  0.160761E+01  0.225396E+01  0.100068E-07  0.164228E-11  0.644246E-15  0.395002E-24
  0.164501E+01  0.225396E+01  0.100025E-07  0.533364E-12  0.261109E-15 -0.144878E-25
  0.168327E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.172242E+01  0.225396E+01  0.100063E-07  0.217340E-11 -0.867827E-16  0.102395E-20
  0.176248E+01  0.225396E+01  0.100081E-07  0.127991E-11  0.202636E-15  0.661146E-21
  0.180347E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.184542E+01  0.225396E+01  0.100027E-07  0.272149E-11 -0.100392E-14  0.190497E-19
  0.188834E+01  0.225396E+01  0.100126E-07  0.269214E-11 -0.580162E-15  0.137353E-19
  0.193226E+01  0.225396E+01  0.100065E-07  0.140207E-11  0.684625E-15  0.182561E-20
  0.197720E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.202319E+01  0.225396E+01  0.100046E-07  0.305344E-11 -0.194377E-14  0.677666E-21
  0.207025E+01  0.225396E+01  0.100084E-07  0.313907E-11 -0.225502E-15  0.102824E-20
  0.211840E+01  0.225396E+01  0.100059E-07  0.270690E-11  0.201307E-14  0.211802E-20
  0.216767E+01  0.225396E+01  0.100068E-07  0.210544E-11  0.451542E-16  0.315557E-20
  0.221809E+01  0.225396E+01  0.100045E-07  0.101543E-11  0.794080E-16  0.900766E-20
  0.226968E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.232247E+01  0.225396E+01  0.100200E-07  0.507420E-11  0.341675E-14  0.458744E-19
  0.237649E+01  0.225396E+01  0.100430E-07  0.507632E-11 -0.471008E-14  0.199657E-19
  0.243176E+01  0.225396E+01  0.100321E-07  0.311448E-11 -0.638596E-14  0.131507E-20
  0.248832E+01  0.225396E+01  0.100103E-07  0.130913E-11 -0.285739E-14  0.641614E-30
  0.254620E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.260542E+01  0.225396E+01  0.100055E-07  0.417566E-11  0.153686E-13  0.470145E-17
  0.266602E+01  0.225396E+01  0.100262E-07  0.493291E-11  0.106383E-13  0.306170E-18
  0.272803E+01  0.225396E+01  0.100279E-07  0.353565E-11  0.135245E-14  0.804360E-25
  0.279148E+01  0.225396E+01  0.100134E-07  0.152431E-11 -0.923281E-15  0.189435E-25
  0.285640E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.292284E+01  0.225396E+01  0.100090E-07  0.433792E-11  0.269362E-14  0.245714E-21
  0.299082E+01  0.225396E+01  0.100339E-07  0.503388E-11 -0.905710E-14  0.359068E-21
  0.306038E+01  0.225396E+01  0.100289E-07  0.355797E-11 -0.162407E-13  0.188617E-21
  0.313156E+01  0.225396E+01  0.100088E-07  0.243169E-11 -0.104576E-13  0.412047E-22
  0.320440E+01  0.225396E+01  0.100037E-07  0.223040E-11 -0.446976E-15  0.138742E-18
  0.327893E+01  0.225396E+01  0.100063E-07  0.172641E-11  0.308050E-14  0.111970E-17
  0.335520E+01  0.225396E+01  0.100025E-07  0.574529E-12  0.115323E-14  0.230433E-17
  0.343323E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.351309E+01  0.225396E+01  0.100380E-07  0.758591E-11  0.909354E-14  0.335608E-17
  0.359480E+01  0.225396E+01  0.100703E-07  0.740765E-11  0.873631E-14  0.517882E-18
  0.367841E+01  0.225396E+01  0.100582E-07  0.494456E-11  0.472836E-14  0.170267E-20
  0.376396E+01  0.225396E+01  0.100261E-07  0.250713E-11  0.214207E-14  0.333475E-20
  0.385151E+01  0.225396E+01  0.100052E-07  0.798114E-12  0.636793E-15  0.815968E-21
  0.394109E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.403275E+01  0.225396E+01  0.100169E-07  0.527020E-11 -0.652831E-14  0.217008E-18
  0.412655E+01  0.225396E+01  0.100352E-07  0.558605E-11 -0.147815E-14  0.184802E-17
  0.422253E+01  0.225396E+01  0.100276E-07  0.422229E-11  0.146222E-14  0.532590E-17
  0.432074E+01  0.225396E+01  0.100149E-07  0.292156E-11 -0.153282E-15  0.629932E-17
  0.442124E+01  0.225396E+01  0.100104E-07  0.185361E-11 -0.360819E-14  0.263705E-17
  0.452407E+01  0.225396E+01  0.100020E-07  0.422043E-12 -0.160980E-14  0.123337E-18
  0.462929E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.473697E+01  0.225396E+01  0.100303E-07  0.753223E-11 -0.336024E-14  0.226337E-16
  0.484714E+01  0.225396E+01  0.100493E-07  0.724056E-11 -0.297944E-14  0.472095E-17
  0.495988E+01  0.225396E+01  0.100413E-07  0.549719E-11 -0.341539E-14 -0.734439E-18
  0.507524E+01  0.225396E+01  0.100232E-07  0.371451E-11  0.230657E-15 -0.133685E-18
  0.519328E+01  0.225396E+01  0.100014E-07  0.295005E-11  0.937141E-14  0.594799E-20
  0.531407E+01  0.225396E+01  0.100092E-07  0.565972E-11  0.213302E-13  0.160192E-19
  0.543767E+01  0.225396E+01  0.100464E-07  0.695983E-11  0.231129E-13  0.508091E-20
  0.556415E+01  0.225396E+01  0.100552E-07  0.548652E-11  0.112297E-13 -0.250443E-19
  0.569356E+01  0.225396E+01  0.100318E-07  0.263006E-11  0.225872E-14 -0.378029E-19
  0.582599E+01  0.225396E+01  0.100002E-07  0.417693E-12  0.957522E-16 -0.388737E-19
  0.596149E+01  0.225396E+01  0.100065E-07  0.474976E-11  0.292125E-14 -0.671184E-18
  0.610015E+01  0.225396E+01  0.100463E-07  0.647143E-11  0.700960E-14 -0.783686E-18
  0.624203E+01  0.225396E+01  0.100521E-07  0.483335E-11  0.518195E-14 -0.181638E-18
  0.638722E+01  0.225396E+01  0.100258E-07  0.212217E-11  0.744819E-15 -0.185102E-21
  0.653577E+01  0.225396E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.668779E+01  0.225396E+01  0.100100E-07  0.698246E-11  0.778626E-14 -0.111681E-17
  0.684334E+01  0.225396E+01  0.100722E-07  0.986944E-11 -0.323338E-14 -0.851413E-18
  0.700251E+01  0.225396E+01  0.100863E-07  0.831799E-11 -0.214030E-13 -0.185064E-18
  0.716538E+01  0.225396E+01  0.100620E-07  0.540481E-11 -0.286543E-13 -0.358793E-21
  0.733204E+01  0.225396E+01  0.100285E-07  0.287765E-11 -0.215890E-13  0.173755E-22
  0.750257E+01  0.225396E+01  0.100076E-07  0.105368E-11 -0.572745E-14  0.340952E-23
