 r Theta rho m1 m2 m3
  0.988635E+01  0.169905E+01  0.299121E-04  0.120190E-06  0.225049E-07  0.649739E-05
  0.111279E+01  0.171207E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.171207E+01  0.103176E-07  0.548693E-09  0.406050E-10  0.242970E-08
  0.116516E+01  0.171207E+01  0.120282E-07  0.724482E-09  0.573438E-10  0.276143E-08
  0.119226E+01  0.171207E+01  0.146770E-07  0.729221E-09  0.819186E-10  0.271571E-08
  0.121999E+01  0.171207E+01  0.147875E-07  0.383671E-09  0.624054E-10  0.129359E-08
  0.124837E+01  0.171207E+01  0.120061E-07  0.965657E-10  0.257973E-10  0.448046E-09
  0.127740E+01  0.171207E+01  0.103066E-07  0.352815E-10  0.878569E-11  0.210404E-09
  0.130711E+01  0.171207E+01  0.103204E-07  0.397429E-10  0.153384E-10  0.410889E-09
  0.133751E+01  0.171207E+01  0.107026E-07  0.549426E-10  0.342983E-10  0.882038E-09
  0.136862E+01  0.171207E+01  0.110046E-07  0.362816E-10  0.456897E-10  0.117582E-08
  0.140045E+01  0.171207E+01  0.107136E-07  0.194108E-10  0.375957E-10  0.111702E-08
  0.143303E+01  0.171207E+01  0.103094E-07  0.327986E-10  0.236843E-10  0.917319E-09
  0.146636E+01  0.171207E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.150046E+01  0.171207E+01  0.103196E-07  0.613591E-09  0.398236E-10  0.263571E-08
  0.153536E+01  0.171207E+01  0.131636E-07  0.976019E-09  0.501390E-10  0.408204E-08
  0.157107E+01  0.171207E+01  0.160181E-07  0.904693E-09  0.453104E-10  0.518225E-08
  0.160761E+01  0.171207E+01  0.145119E-07  0.281830E-09  0.122688E-10  0.550069E-08
  0.164501E+01  0.171207E+01  0.114962E-07  0.169957E-09 -0.148719E-10  0.503154E-08
  0.168327E+01  0.171207E+01  0.105005E-07  0.176255E-09 -0.232778E-10  0.480530E-08
  0.172242E+01  0.171207E+01  0.106976E-07  0.183201E-09 -0.205905E-10  0.485400E-08
  0.176248E+01  0.171207E+01  0.111985E-07  0.161279E-09 -0.107317E-10  0.488834E-08
  0.180347E+01  0.171207E+01  0.111136E-07  0.108053E-09  0.184631E-11  0.452867E-08
  0.184542E+01  0.171207E+01  0.106676E-07  0.949433E-10  0.840543E-11  0.425183E-08
  0.188834E+01  0.171207E+01  0.234878E-07  0.265697E-09  0.433352E-10  0.103071E-07
  0.193226E+01  0.171207E+01  0.859512E-07 -0.299678E-09  0.233964E-09  0.445940E-07
  0.197720E+01  0.171207E+01  0.125512E-06 -0.664426E-08  0.311930E-09  0.690844E-07
  0.202319E+01  0.171207E+01  0.157454E-06 -0.887935E-08  0.468502E-09  0.868418E-07
  0.207025E+01  0.171207E+01  0.248422E-06 -0.123004E-07  0.874324E-09  0.134778E-06
  0.211840E+01  0.171207E+01  0.380168E-06 -0.160151E-07  0.137084E-08  0.211666E-06
  0.216767E+01  0.171207E+01  0.526176E-06 -0.190177E-07  0.184967E-08  0.297906E-06
  0.221809E+01  0.171207E+01  0.691136E-06 -0.216114E-07  0.232654E-08  0.389458E-06
  0.226968E+01  0.171207E+01  0.882837E-06 -0.230326E-07  0.278649E-08  0.503637E-06
  0.232247E+01  0.171207E+01  0.109996E-05 -0.240731E-07  0.352675E-08  0.632911E-06
  0.237649E+01  0.171207E+01  0.133910E-05 -0.250849E-07  0.488723E-08  0.771188E-06
  0.243176E+01  0.171207E+01  0.159929E-05 -0.261419E-07  0.573233E-08  0.919356E-06
  0.248832E+01  0.171207E+01  0.188581E-05 -0.277251E-07  0.635759E-08  0.107662E-05
  0.254620E+01  0.171207E+01  0.224285E-05 -0.316325E-07  0.614051E-08  0.127348E-05
  0.260542E+01  0.171207E+01  0.270145E-05 -0.445820E-07  0.366107E-08  0.153168E-05
  0.266602E+01  0.171207E+01  0.305427E-05 -0.692192E-07  0.275813E-08  0.174219E-05
  0.272803E+01  0.171207E+01  0.335744E-05 -0.799497E-07  0.390073E-08  0.192171E-05
  0.279148E+01  0.171207E+01  0.373160E-05 -0.793836E-07  0.631670E-08  0.212694E-05
  0.285640E+01  0.171207E+01  0.425033E-05 -0.774722E-07  0.800727E-08  0.239754E-05
  0.292284E+01  0.171207E+01  0.485914E-05 -0.780956E-07  0.759254E-08  0.270695E-05
  0.299082E+01  0.171207E+01  0.547757E-05 -0.781986E-07  0.634146E-08  0.301361E-05
  0.306038E+01  0.171207E+01  0.611854E-05 -0.767000E-07  0.541983E-08  0.332321E-05
  0.313156E+01  0.171207E+01  0.681010E-05 -0.741737E-07  0.454190E-08  0.364951E-05
  0.320440E+01  0.171207E+01  0.755713E-05 -0.717635E-07  0.352533E-08  0.399335E-05
  0.327893E+01  0.171207E+01  0.834875E-05 -0.700780E-07  0.289951E-08  0.434914E-05
  0.335520E+01  0.171207E+01  0.917081E-05 -0.685627E-07  0.293085E-08  0.470958E-05
  0.343323E+01  0.171207E+01  0.100176E-04 -0.667549E-07  0.363258E-08  0.507153E-05
  0.351309E+01  0.171207E+01  0.108968E-04 -0.646893E-07  0.455222E-08  0.543842E-05
  0.359480E+01  0.171207E+01  0.118391E-04 -0.637848E-07  0.413602E-08  0.582455E-05
  0.367841E+01  0.171207E+01  0.128576E-04 -0.668837E-07  0.237661E-08  0.623487E-05
  0.376396E+01  0.171207E+01  0.138484E-04 -0.730514E-07  0.117575E-08  0.661775E-05
  0.385151E+01  0.171207E+01  0.146648E-04 -0.734101E-07  0.204974E-08  0.690416E-05
  0.394109E+01  0.171207E+01  0.154127E-04 -0.623651E-07  0.467904E-08  0.714899E-05
  0.403275E+01  0.171207E+01  0.163363E-04 -0.503182E-07  0.579353E-08  0.747028E-05
  0.412655E+01  0.171207E+01  0.173966E-04 -0.425660E-07  0.444879E-08  0.783981E-05
  0.422253E+01  0.171207E+01  0.183682E-04 -0.368874E-07  0.697170E-09  0.815783E-05
  0.432074E+01  0.171207E+01  0.192528E-04 -0.326072E-07 -0.614885E-08  0.842967E-05
  0.442124E+01  0.171207E+01  0.201801E-04 -0.292842E-07 -0.118774E-07  0.871024E-05
  0.452407E+01  0.171207E+01  0.212647E-04 -0.284106E-07 -0.163895E-07  0.904426E-05
  0.462929E+01  0.171207E+01  0.224549E-04 -0.304079E-07 -0.189699E-07  0.940396E-05
  0.473697E+01  0.171207E+01  0.236464E-04 -0.340430E-07 -0.199264E-07  0.974447E-05
  0.484714E+01  0.171207E+01  0.247687E-04 -0.369143E-07 -0.209142E-07  0.100395E-04
  0.495988E+01  0.171207E+01  0.257904E-04 -0.365028E-07 -0.202420E-07  0.102804E-04
  0.507524E+01  0.171207E+01  0.267122E-04 -0.316964E-07 -0.178551E-07  0.104712E-04
  0.519328E+01  0.171207E+01  0.274972E-04 -0.236470E-07 -0.169217E-07  0.106010E-04
  0.531407E+01  0.171207E+01  0.281331E-04 -0.162320E-07 -0.175241E-07  0.106680E-04
  0.543767E+01  0.171207E+01  0.285897E-04 -0.135587E-07 -0.203646E-07  0.106632E-04
  0.556415E+01  0.171207E+01  0.288390E-04 -0.141544E-07 -0.259159E-07  0.105781E-04
  0.569356E+01  0.171207E+01  0.290191E-04 -0.139414E-07 -0.285244E-07  0.104651E-04
  0.582599E+01  0.171207E+01  0.293405E-04 -0.414876E-08 -0.289171E-07  0.103997E-04
  0.596149E+01  0.171207E+01  0.300561E-04  0.845182E-08 -0.299950E-07  0.104667E-04
  0.610015E+01  0.171207E+01  0.310761E-04  0.190780E-07 -0.322367E-07  0.106302E-04
  0.624203E+01  0.171207E+01  0.322240E-04  0.298184E-07 -0.343892E-07  0.108254E-04
  0.638722E+01  0.171207E+01  0.332399E-04  0.369935E-07 -0.348507E-07  0.109658E-04
  0.653577E+01  0.171207E+01  0.338433E-04  0.389266E-07 -0.331517E-07  0.109630E-04
  0.668779E+01  0.171207E+01  0.340700E-04  0.303186E-07 -0.318207E-07  0.108331E-04
  0.684334E+01  0.171207E+01  0.337074E-04  0.402470E-08 -0.318894E-07  0.105128E-04
  0.700251E+01  0.171207E+01  0.326105E-04 -0.310862E-07 -0.319329E-07  0.996563E-05
  0.716538E+01  0.171207E+01  0.314594E-04 -0.594846E-07 -0.301940E-07  0.941081E-05
  0.733204E+01  0.171207E+01  0.307801E-04 -0.700289E-07 -0.265909E-07  0.900760E-05
  0.750257E+01  0.171207E+01  0.305853E-04 -0.689597E-07 -0.216673E-07  0.875375E-05
  0.767707E+01  0.171207E+01  0.306217E-04 -0.555576E-07 -0.180584E-07  0.857013E-05
  0.785563E+01  0.171207E+01  0.309246E-04 -0.251188E-07 -0.163907E-07  0.846290E-05
  0.803834E+01  0.171207E+01  0.315238E-04  0.125098E-07 -0.164248E-07  0.843592E-05
  0.822530E+01  0.171207E+01  0.321394E-04  0.522943E-07 -0.171167E-07  0.840951E-05
  0.841662E+01  0.171207E+01  0.324467E-04  0.884803E-07 -0.169098E-07  0.829733E-05
  0.861238E+01  0.171207E+01  0.324100E-04  0.114943E-06 -0.152922E-07  0.809125E-05
  0.881269E+01  0.171207E+01  0.315821E-04  0.123187E-06 -0.107328E-07  0.768401E-05
  0.901766E+01  0.171207E+01  0.291656E-04  0.114659E-06 -0.971585E-09  0.690122E-05
  0.922740E+01  0.171207E+01  0.255946E-04  0.942241E-07  0.997962E-08  0.588178E-05
  0.944202E+01  0.171207E+01  0.219139E-04  0.736877E-07  0.135628E-07  0.489748E-05
  0.966163E+01  0.171207E+01  0.198269E-04  0.685305E-07  0.129067E-07  0.434334E-05
  0.988635E+01  0.171207E+01  0.192341E-04  0.743881E-07  0.119236E-07  0.418380E-05
  0.111279E+01  0.172900E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.172900E+01  0.102658E-07  0.141069E-09  0.357625E-10  0.659526E-09
  0.116516E+01  0.172900E+01  0.109531E-07  0.166119E-09  0.407538E-10  0.720600E-09
  0.119226E+01  0.172900E+01  0.115389E-07  0.142782E-09  0.299422E-10  0.449585E-09
  0.121999E+01  0.172900E+01  0.112549E-07  0.594758E-10  0.150238E-10  0.123335E-09
  0.124837E+01  0.172900E+01  0.103290E-07  0.149129E-10  0.232437E-11 -0.493292E-12
  0.127740E+01  0.172900E+01  0.100202E-07  0.212080E-11  0.382444E-13 -0.147967E-13
  0.130711E+01  0.172900E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.133751E+01  0.172900E+01  0.100360E-07  0.782932E-11  0.334342E-11  0.799460E-10
  0.136862E+01  0.172900E+01  0.100924E-07  0.765782E-11  0.468603E-11  0.983514E-10
  0.140045E+01  0.172900E+01  0.100510E-07  0.508994E-11  0.227161E-11  0.443108E-10
  0.143303E+01  0.172900E+01  0.100073E-07  0.249660E-11  0.106924E-12  0.153986E-11
  0.146636E+01  0.172900E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.150046E+01  0.172900E+01  0.104437E-07  0.438654E-09  0.200524E-10  0.814160E-09
  0.153536E+01  0.172900E+01  0.114776E-07  0.560084E-09  0.189204E-10  0.112156E-08
  0.157107E+01  0.172900E+01  0.116408E-07  0.457120E-09  0.572184E-11  0.121041E-08
  0.160761E+01  0.172900E+01  0.112288E-07  0.250209E-09 -0.613445E-11  0.144762E-08
  0.164501E+01  0.172900E+01  0.104032E-07  0.173053E-09 -0.152360E-10  0.166785E-08
  0.168327E+01  0.172900E+01  0.100608E-07  0.160926E-09 -0.194975E-10  0.173427E-08
  0.172242E+01  0.172900E+01  0.101335E-07  0.153008E-09 -0.180037E-10  0.171299E-08
  0.176248E+01  0.172900E+01  0.103490E-07  0.125215E-09 -0.126875E-10  0.157467E-08
  0.180347E+01  0.172900E+01  0.103213E-07  0.750615E-10 -0.577823E-11  0.125046E-08
  0.184542E+01  0.172900E+01  0.100465E-07  0.578401E-10 -0.212715E-11  0.111285E-08
  0.188834E+01  0.172900E+01  0.104347E-07  0.853390E-10  0.196512E-12  0.159165E-08
  0.193226E+01  0.172900E+01  0.117017E-07  0.336081E-10  0.203916E-11  0.250735E-08
  0.197720E+01  0.172900E+01  0.114468E-07 -0.176276E-09  0.269026E-12  0.266554E-08
  0.202319E+01  0.172900E+01  0.101052E-07 -0.193728E-09  0.127541E-11  0.183845E-08
  0.207025E+01  0.172900E+01  0.100118E-07 -0.823048E-10  0.305048E-11  0.673705E-09
  0.211840E+01  0.172900E+01  0.103924E-07 -0.125426E-09  0.580739E-11  0.160446E-08
  0.216767E+01  0.172900E+01  0.101199E-07 -0.131784E-09  0.400875E-11  0.229433E-08
  0.221809E+01  0.172900E+01  0.100082E-07 -0.100538E-09  0.479990E-11  0.193965E-08
  0.226968E+01  0.172900E+01  0.100712E-07 -0.741361E-10  0.441306E-11  0.205218E-08
  0.232247E+01  0.172900E+01  0.100002E-07 -0.483663E-10  0.414648E-11  0.197410E-08
  0.237649E+01  0.172900E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.243176E+01  0.172900E+01  0.100811E-07  0.134507E-10  0.330505E-11  0.236009E-08
  0.248832E+01  0.172900E+01  0.102381E-07  0.282309E-10  0.223726E-11  0.287762E-08
  0.254620E+01  0.172900E+01  0.151710E-07  0.217375E-10  0.173768E-11  0.504607E-08
  0.260542E+01  0.172900E+01  0.425380E-07 -0.420335E-09 -0.871759E-11  0.169181E-07
  0.266602E+01  0.172900E+01  0.955826E-07 -0.309264E-08 -0.758508E-11  0.421600E-07
  0.272803E+01  0.172900E+01  0.119370E-06 -0.691237E-08  0.506116E-10  0.537828E-07
  0.279148E+01  0.172900E+01  0.175142E-06 -0.952841E-08  0.269322E-09  0.791730E-07
  0.285640E+01  0.172900E+01  0.277562E-06 -0.130977E-07  0.523475E-09  0.126018E-06
  0.292284E+01  0.172900E+01  0.399968E-06 -0.167406E-07  0.692441E-09  0.181034E-06
  0.299082E+01  0.172900E+01  0.523638E-06 -0.197948E-07  0.771635E-09  0.236231E-06
  0.306038E+01  0.172900E+01  0.652844E-06 -0.220102E-07  0.807915E-09  0.295731E-06
  0.313156E+01  0.172900E+01  0.799524E-06 -0.234598E-07  0.773313E-09  0.365575E-06
  0.320440E+01  0.172900E+01  0.970158E-06 -0.244739E-07  0.678930E-09  0.447963E-06
  0.327893E+01  0.172900E+01  0.116263E-05 -0.254911E-07  0.662956E-09  0.539085E-06
  0.335520E+01  0.172900E+01  0.137159E-05 -0.263053E-07  0.745703E-09  0.636778E-06
  0.343323E+01  0.172900E+01  0.159463E-05 -0.267559E-07  0.953181E-09  0.739509E-06
  0.351309E+01  0.172900E+01  0.183394E-05 -0.268039E-07  0.123304E-08  0.847349E-06
  0.359480E+01  0.172900E+01  0.210437E-05 -0.265623E-07  0.137000E-08  0.970397E-06
  0.367841E+01  0.172900E+01  0.243090E-05 -0.279805E-07  0.103367E-08  0.112180E-05
  0.376396E+01  0.172900E+01  0.278829E-05 -0.328525E-07  0.298776E-09  0.128881E-05
  0.385151E+01  0.172900E+01  0.308738E-05 -0.510326E-07 -0.110128E-09  0.143010E-05
  0.394109E+01  0.172900E+01  0.324614E-05 -0.615887E-07  0.551762E-10  0.149995E-05
  0.403275E+01  0.172900E+01  0.352221E-05 -0.624101E-07  0.302209E-09  0.161169E-05
  0.412655E+01  0.172900E+01  0.391872E-05 -0.621988E-07  0.256391E-09  0.176685E-05
  0.422253E+01  0.172900E+01  0.429830E-05 -0.621650E-07 -0.613475E-09  0.191030E-05
  0.432074E+01  0.172900E+01  0.462676E-05 -0.622113E-07 -0.239174E-08  0.202836E-05
  0.442124E+01  0.172900E+01  0.497956E-05 -0.621319E-07 -0.377266E-08  0.215286E-05
  0.452407E+01  0.172900E+01  0.540886E-05 -0.619365E-07 -0.473760E-08  0.230477E-05
  0.462929E+01  0.172900E+01  0.590670E-05 -0.613802E-07 -0.535509E-08  0.247815E-05
  0.473697E+01  0.172900E+01  0.643361E-05 -0.605450E-07 -0.545667E-08  0.265552E-05
  0.484714E+01  0.172900E+01  0.694414E-05 -0.593149E-07 -0.489827E-08  0.281876E-05
  0.495988E+01  0.172900E+01  0.742343E-05 -0.570992E-07 -0.416955E-08  0.296303E-05
  0.507524E+01  0.172900E+01  0.786753E-05 -0.533121E-07 -0.310625E-08  0.308796E-05
  0.519328E+01  0.172900E+01  0.827079E-05 -0.485152E-07 -0.239750E-08  0.319245E-05
  0.531407E+01  0.172900E+01  0.864043E-05 -0.443615E-07 -0.224698E-08  0.328023E-05
  0.543767E+01  0.172900E+01  0.897840E-05 -0.433621E-07 -0.334714E-08  0.335251E-05
  0.556415E+01  0.172900E+01  0.928408E-05 -0.458090E-07 -0.627997E-08  0.340925E-05
  0.569356E+01  0.172900E+01  0.956296E-05 -0.507948E-07 -0.837130E-08  0.345292E-05
  0.582599E+01  0.172900E+01  0.980151E-05 -0.488195E-07 -0.846012E-08  0.347964E-05
  0.596149E+01  0.172900E+01  0.102255E-04 -0.435676E-07 -0.864955E-08  0.357120E-05
  0.610015E+01  0.172900E+01  0.109019E-04 -0.374190E-07 -0.972609E-08  0.374180E-05
  0.624203E+01  0.172900E+01  0.116842E-04 -0.308624E-07 -0.110611E-07  0.393797E-05
  0.638722E+01  0.172900E+01  0.123945E-04 -0.258003E-07 -0.117225E-07  0.410180E-05
  0.653577E+01  0.172900E+01  0.129110E-04 -0.238088E-07 -0.115863E-07  0.419548E-05
  0.668779E+01  0.172900E+01  0.132218E-04 -0.253982E-07 -0.113227E-07  0.421765E-05
  0.684334E+01  0.172900E+01  0.133371E-04 -0.317905E-07 -0.116126E-07  0.417344E-05
  0.700251E+01  0.172900E+01  0.132642E-04 -0.419752E-07 -0.120201E-07  0.406666E-05
  0.716538E+01  0.172900E+01  0.131781E-04 -0.496561E-07 -0.119027E-07  0.395407E-05
  0.733204E+01  0.172900E+01  0.132365E-04 -0.523836E-07 -0.110544E-07  0.388457E-05
  0.750257E+01  0.172900E+01  0.134392E-04 -0.501944E-07 -0.955465E-08  0.385700E-05
  0.767707E+01  0.172900E+01  0.137492E-04 -0.417664E-07 -0.850227E-08  0.385864E-05
  0.785563E+01  0.172900E+01  0.141986E-04 -0.268672E-07 -0.775404E-08  0.389665E-05
  0.803834E+01  0.172900E+01  0.147745E-04 -0.812090E-08 -0.693382E-08  0.396529E-05
  0.822530E+01  0.172900E+01  0.153518E-04  0.124968E-07 -0.587578E-08  0.402902E-05
  0.841662E+01  0.172900E+01  0.157815E-04  0.320312E-07 -0.447213E-08  0.404812E-05
  0.861238E+01  0.172900E+01  0.159561E-04  0.468844E-07 -0.239100E-08  0.399595E-05
  0.881269E+01  0.172900E+01  0.157748E-04  0.529801E-07  0.909510E-09  0.385006E-05
  0.901766E+01  0.172900E+01  0.149129E-04  0.516165E-07  0.549650E-08  0.353908E-05
  0.922740E+01  0.172900E+01  0.132483E-04  0.426808E-07  0.100058E-07  0.305214E-05
  0.944202E+01  0.172900E+01  0.114357E-04  0.332691E-07  0.108561E-07  0.256072E-05
  0.966163E+01  0.172900E+01  0.104496E-04  0.321139E-07  0.986410E-08  0.229264E-05
  0.988635E+01  0.172900E+01  0.101958E-04  0.369190E-07  0.902434E-08  0.222089E-05
  0.111279E+01  0.175100E+01  0.101510E-07  0.742083E-11  0.119733E-10  0.836367E-10
  0.113867E+01  0.175100E+01  0.102501E-07  0.128956E-10  0.152424E-10  0.849441E-10
  0.116516E+01  0.175100E+01  0.102548E-07  0.110331E-10  0.102223E-10  0.453461E-10
  0.119226E+01  0.175100E+01  0.102057E-07  0.636218E-11  0.506602E-11  0.808490E-11
  0.121999E+01  0.175100E+01  0.100609E-07  0.238583E-11  0.994766E-12 -0.292836E-13
  0.124837E+01  0.175100E+01  0.100031E-07  0.145485E-11  0.309024E-14  0.600417E-14
  0.127740E+01  0.175100E+01  0.100019E-07  0.121275E-11  0.252272E-14 -0.261285E-13
  0.130711E+01  0.175100E+01  0.100020E-07  0.681731E-12  0.149922E-15 -0.747796E-15
  0.133751E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.136862E+01  0.175100E+01  0.100007E-07  0.141378E-11  0.103519E-13 -0.216266E-13
  0.140045E+01  0.175100E+01  0.100000E-07  0.229261E-13  0.457893E-16 -0.957830E-16
  0.143303E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.146636E+01  0.175100E+01  0.103711E-07  0.112333E-09  0.109904E-10  0.980802E-10
  0.150046E+01  0.175100E+01  0.109503E-07  0.182421E-09  0.138886E-10  0.165558E-09
  0.153536E+01  0.175100E+01  0.106916E-07  0.164845E-09  0.688327E-11  0.176067E-09
  0.157107E+01  0.175100E+01  0.102837E-07  0.128576E-09  0.223725E-12  0.195951E-09
  0.160761E+01  0.175100E+01  0.101883E-07  0.110706E-09 -0.311884E-11  0.258885E-09
  0.164501E+01  0.175100E+01  0.101370E-07  0.863549E-10 -0.638945E-11  0.321144E-09
  0.168327E+01  0.175100E+01  0.100544E-07  0.678073E-10 -0.745759E-11  0.342481E-09
  0.172242E+01  0.175100E+01  0.100293E-07  0.540882E-10 -0.707030E-11  0.324630E-09
  0.176248E+01  0.175100E+01  0.100879E-07  0.389008E-10 -0.498670E-11  0.255286E-09
  0.180347E+01  0.175100E+01  0.101004E-07  0.190401E-10 -0.176678E-11  0.125044E-09
  0.184542E+01  0.175100E+01  0.100065E-07  0.110469E-10 -0.427967E-12  0.778159E-10
  0.188834E+01  0.175100E+01  0.100162E-07  0.190823E-10 -0.237078E-12  0.264178E-09
  0.193226E+01  0.175100E+01  0.101957E-07  0.169523E-10 -0.259552E-12  0.476480E-09
  0.197720E+01  0.175100E+01  0.103212E-07 -0.685490E-11 -0.198784E-12  0.511783E-09
  0.202319E+01  0.175100E+01  0.100933E-07 -0.190999E-10 -0.300423E-12  0.301294E-09
  0.207025E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.211840E+01  0.175100E+01  0.100286E-07 -0.556560E-11 -0.943872E-13  0.955910E-10
  0.216767E+01  0.175100E+01  0.100009E-07 -0.965621E-11 -0.738251E-13  0.197157E-09
  0.221809E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.226968E+01  0.175100E+01  0.100030E-07 -0.208725E-11 -0.352316E-13  0.156144E-09
  0.232247E+01  0.175100E+01  0.100006E-07  0.871537E-14 -0.500280E-13  0.203844E-09
  0.237649E+01  0.175100E+01  0.100005E-07  0.545422E-12 -0.839915E-14  0.497688E-10
  0.243176E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.248832E+01  0.175100E+01  0.100033E-07  0.459425E-11 -0.109180E-12  0.235295E-09
  0.254620E+01  0.175100E+01  0.102653E-07  0.378649E-11 -0.191892E-11  0.828184E-09
  0.260542E+01  0.175100E+01  0.109986E-07 -0.466743E-10 -0.688396E-11  0.156163E-08
  0.266602E+01  0.175100E+01  0.111020E-07 -0.161130E-09 -0.961819E-11  0.187066E-08
  0.272803E+01  0.175100E+01  0.103962E-07 -0.207110E-09 -0.560290E-11  0.160360E-08
  0.279148E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.285640E+01  0.175100E+01  0.100006E-07 -0.101016E-11  0.405432E-13  0.743074E-11
  0.292284E+01  0.175100E+01  0.100504E-07 -0.313465E-10  0.131082E-11  0.262359E-09
  0.299082E+01  0.175100E+01  0.101838E-07 -0.698102E-10  0.261819E-11  0.661169E-09
  0.306038E+01  0.175100E+01  0.101842E-07 -0.911318E-10  0.276194E-11  0.108519E-08
  0.313156E+01  0.175100E+01  0.100264E-07 -0.770620E-10  0.144066E-11  0.115043E-08
  0.320440E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.327893E+01  0.175100E+01  0.100712E-07 -0.307278E-10  0.700870E-12  0.602492E-09
  0.335520E+01  0.175100E+01  0.100785E-07 -0.422122E-10  0.560809E-12  0.108723E-08
  0.343323E+01  0.175100E+01  0.100063E-07 -0.366591E-10  0.208371E-12  0.116013E-08
  0.351309E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.359480E+01  0.175100E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.367841E+01  0.175100E+01  0.155857E-07  0.121920E-10 -0.146562E-11  0.342077E-08
  0.376396E+01  0.175100E+01  0.442072E-07 -0.116324E-09 -0.846124E-11  0.143431E-07
  0.385151E+01  0.175100E+01  0.998850E-07 -0.229264E-08  0.675024E-12  0.356208E-07
  0.394109E+01  0.175100E+01  0.113604E-06 -0.546685E-08 -0.322970E-10  0.398571E-07
  0.403275E+01  0.175100E+01  0.163365E-06 -0.772304E-08 -0.567641E-11  0.575398E-07
  0.412655E+01  0.175100E+01  0.251352E-06 -0.106117E-07  0.200213E-10  0.903209E-07
  0.422253E+01  0.175100E+01  0.338386E-06 -0.128852E-07 -0.881756E-13  0.121615E-06
  0.432074E+01  0.175100E+01  0.413365E-06 -0.146665E-07 -0.491324E-10  0.146384E-06
  0.442124E+01  0.175100E+01  0.495571E-06 -0.163162E-07 -0.966406E-10  0.174501E-06
  0.452407E+01  0.175100E+01  0.598470E-06 -0.178390E-07 -0.158212E-09  0.211258E-06
  0.462929E+01  0.175100E+01  0.723607E-06 -0.190159E-07 -0.232288E-09  0.257808E-06
  0.473697E+01  0.175100E+01  0.863568E-06 -0.198190E-07 -0.276327E-09  0.310032E-06
  0.484714E+01  0.175100E+01  0.100608E-05 -0.202954E-07 -0.187958E-09  0.362044E-06
  0.495988E+01  0.175100E+01  0.114296E-05 -0.203365E-07 -0.781383E-10  0.410591E-06
  0.507524E+01  0.175100E+01  0.127138E-05 -0.198944E-07  0.925178E-10  0.454370E-06
  0.519328E+01  0.175100E+01  0.139304E-05 -0.190529E-07  0.256383E-09  0.494588E-06
  0.531407E+01  0.175100E+01  0.151431E-05 -0.181002E-07  0.318843E-09  0.534966E-06
  0.543767E+01  0.175100E+01  0.164645E-05 -0.176358E-07  0.259956E-10  0.579920E-06
  0.556415E+01  0.175100E+01  0.181013E-05 -0.185557E-07 -0.916450E-09  0.636283E-06
  0.569356E+01  0.175100E+01  0.200383E-05 -0.242743E-07 -0.213696E-08  0.704338E-06
  0.582599E+01  0.175100E+01  0.210213E-05 -0.367017E-07 -0.277780E-08  0.739593E-06
  0.596149E+01  0.175100E+01  0.222830E-05 -0.404641E-07 -0.293396E-08  0.779144E-06
  0.610015E+01  0.175100E+01  0.245773E-05 -0.409130E-07 -0.300265E-08  0.844991E-06
  0.624203E+01  0.175100E+01  0.275263E-05 -0.400118E-07 -0.306902E-08  0.929075E-06
  0.638722E+01  0.175100E+01  0.303056E-05 -0.395160E-07 -0.320107E-08  0.100436E-05
  0.653577E+01  0.175100E+01  0.324397E-05 -0.394438E-07 -0.315864E-08  0.105560E-05
  0.668779E+01  0.175100E+01  0.339417E-05 -0.394798E-07 -0.309483E-08  0.108457E-05
  0.684334E+01  0.175100E+01  0.351226E-05 -0.395399E-07 -0.310270E-08  0.110134E-05
  0.700251E+01  0.175100E+01  0.361463E-05 -0.396552E-07 -0.287434E-08  0.111045E-05
  0.716538E+01  0.175100E+01  0.371877E-05 -0.391203E-07 -0.261554E-08  0.111786E-05
  0.733204E+01  0.175100E+01  0.384765E-05 -0.379537E-07 -0.231097E-08  0.113112E-05
  0.750257E+01  0.175100E+01  0.400563E-05 -0.355151E-07 -0.187245E-08  0.115146E-05
  0.767707E+01  0.175100E+01  0.419893E-05 -0.312680E-07 -0.135115E-08  0.118026E-05
  0.785563E+01  0.175100E+01  0.443932E-05 -0.255722E-07 -0.731605E-09  0.122024E-05
